Trial,Size_Left,Size_Right,Response,Reaction_Time,Correct,Ratio_r
1,0.07962344052799182,0.05808460250712872,left,0.6125423000028897,1,-0.32
2,0.19717863906947235,0.1349239381663012,left,0.5242798999318304,1,-0.24
3,0.1749504748676363,0.12117944008925165,left,0.3086455000097314,1,-0.16
4,0.1120807655361717,0.09356867392319625,left,0.6881984999637213,1,-0.08
5,0.09689219384164961,0.0891976025435269,right,0.4430157000482043,0,0.0
6,0.08470215617763297,0.1134950839203919,right,0.5345865999946725,1,0.08
7,0.0614238298959601,0.05184580117564312,left,0.9254322999471344,1,-0.16
8,0.13598726427073348,0.10093140426038965,left,0.4925362000541171,1,-0.24
9,0.16120439754381823,0.14947768945474697,left,0.5017894999741452,1,-0.08
10,0.0827240102106261,0.10706489488275822,right,0.5168322999354927,1,0.32
11,0.10435286568954856,0.11368219853335636,right,0.9340916999441504,1,0.08
12,0.06023782688276464,0.0742185013095825,right,0.42346759996212796,1,0.24
13,0.14684383004605195,0.12301413587664269,left,1.6807855000178037,1,-0.16
14,0.1903272476895375,0.14568594768059634,left,0.5729711999560047,1,-0.24
15,0.17298763540251285,0.20795805352823457,right,0.36682979999253336,1,0.16
16,0.1268629340224555,0.0837231041754975,left,0.6751496999644218,1,-0.32
17,0.16942783915232636,0.14346204567100315,left,0.5868999999620313,1,-0.16
18,0.06985919635329374,0.06985919635329374,right,1.3928952000408655,0,0.0
19,0.1026355004892319,0.11064895364199135,right,0.8428371999907636,1,0.08
20,0.19654114631567052,0.24249083012902667,right,0.6141200999467224,1,0.24
21,0.1872218954571501,0.17709457533496597,left,1.1245873000229277,1,-0.08
22,0.15855669770873393,0.18646214512538764,right,0.6054766999795817,1,0.16
23,0.1321485023912348,0.17173988324465996,right,0.6701258000011417,1,0.32
24,0.05958402658371885,0.07196513803120626,right,0.9502481999585974,1,0.24
25,0.12965787127162066,0.1362097945450795,right,0.8265523999928233,1,0.08
26,0.07024348658949318,0.07819827162726815,right,0.6450178999356127,1,0.08
27,0.19304981279250932,0.19304981279250932,right,1.689102900023575,0,0.0
28,0.09447601942270173,0.11112467374039624,right,1.3223772999968773,1,0.16
29,0.15743017456801636,0.12261216725292411,left,0.7151682000263874,1,-0.24
30,0.18346091897375876,0.12573654801717132,left,0.5916644999810134,1,-0.32
31,0.05433969842762606,0.04853952692957589,right,1.950903299968012,0,-0.08
32,0.15489354297439226,0.18097804225100867,right,0.8184693999908274,1,0.16
33,0.10626383906867454,0.10626383906867454,right,0.6876724000042434,0,0.0
34,0.19217911507351995,0.2504477034201562,right,0.5845078000150988,1,0.32
35,0.17312211970621412,0.17312211970621412,left,1.2709672000283542,0,0.0
36,0.07912554720302593,0.09974021365157554,right,0.8183212999821833,1,0.24
