Trial,Size_Left,Size_Right,Response,Reaction_Time,Correct,Ratio_r
1,0.18983727587979426,0.25058520416132846,right,0.5132522000003519,1,0.32
2,0.1945964538336522,0.1478933049135757,left,0.4409213999997519,1,-0.24
3,0.10282498772865656,0.07814699067377899,left,0.5405879999998433,1,-0.24
4,0.1026317814180973,0.12726340895844065,right,0.47535939999943366,1,0.24
5,0.0918071324530639,0.06242885006808345,left,0.44628410000041185,1,-0.32
6,0.1816732798470002,0.22527486701028027,right,0.4868341000001237,1,0.24
7,0.14602482582579723,0.12266085369366968,left,0.4827713999993648,1,-0.16
8,0.1362521041295559,0.11445176746882696,left,0.5233081000005768,1,-0.16
9,0.07550386558391821,0.09966510257077205,right,0.6623970999999074,1,0.32
10,0.06959025993552478,0.09185914311489272,right,0.5567752000006294,1,0.32
11,0.079819155611369,0.06704809071354996,left,0.5860771000006935,1,-0.16
12,0.11495008345385999,0.07816605674862478,left,0.5217614000002868,1,-0.32
13,0.08189245467197032,0.0753410582982127,left,1.1672351999995954,1,-0.08
14,0.1496423728636963,0.18555654235098343,right,0.4260020000001532,1,0.24
15,0.16017929022942462,0.1729936334477786,left,0.45936750000055326,0,0.08
16,0.1100950735781859,0.11890267946444079,right,0.6056732000006377,1,0.08
17,0.1161024803415015,0.13467887719614174,right,0.5990159000002677,1,0.16
18,0.1799114382409328,0.1223397780038343,left,0.4726817000000665,1,-0.32
19,0.16653890910818026,0.126569570922217,left,0.5025375999994139,1,-0.24
20,0.11700345404247582,0.1263637303658739,right,0.8550771000000168,1,0.08
21,0.19036310178501664,0.23605024621342063,right,0.5316583000003448,1,0.24
22,0.16843052835435507,0.11453275928096143,left,0.5192704000000958,1,-0.32
23,0.19199476561959977,0.22271392811873572,right,0.49101359999986016,1,0.16
24,0.053520863131107155,0.04923919408061858,right,1.9530219000007492,0,-0.08
25,0.17994018068753675,0.1943353951425397,right,0.5589158000002499,1,0.08
26,0.08304114595365583,0.09632772930624076,right,0.6957091000003857,1,0.16
27,0.1118494664805342,0.085005594525206,left,0.4043578000000707,1,-0.24
28,0.10033824349145283,0.13244648140871773,right,0.4765637999998944,1,0.32
29,0.06047137310851799,0.06047137310851799,no_response,2.0,0,0.0
30,0.13608938965103437,0.12520223847895162,left,0.570784200000162,1,-0.08
31,0.15323866900293442,0.15323866900293442,left,0.7151604000000589,0,0.0
32,0.06587179356858919,0.06060205008310206,left,0.8416830000005575,1,-0.08
33,0.18600164549554676,0.18600164549554676,right,1.7458224000001792,0,0.0
34,0.1266108093599151,0.10635307986232867,left,0.9838270999998713,1,-0.16
35,0.07002059642448388,0.0812238918524013,right,0.6450961000000461,1,0.16
36,0.05403827722647575,0.05403827722647575,right,1.74292400000013,0,0.0
