Trial,Size_Left,Size_Right,Response,Reaction_Time,Correct,Ratio_r
1,0.09212873660780534,0.11423963339367861,right,0.48761429998558015,1,0.24
2,0.06295794068641679,0.04784803492167676,left,0.5328018000582233,1,-0.24
3,0.14393344138802333,0.09787474014385586,left,0.3119562999345362,1,-0.32
4,0.07911989292516225,0.053801527189110326,left,0.3939768000273034,1,-0.32
5,0.19451136020390775,0.2411940866528456,right,0.312605099985376,1,0.24
6,0.11686851976998017,0.135567482933177,right,0.4518151000374928,1,0.16
7,0.16254867727359057,0.11053310054604158,left,0.31111299991607666,1,-0.32
8,0.12260528349611978,0.1618389742148781,right,0.48001870000734925,1,0.32
9,0.05599520337199584,0.06495443591151516,right,0.5038647999754176,1,0.16
10,0.07493933200390614,0.08093447856421863,left,0.32679879991337657,0,0.08
11,0.11016039898625399,0.09253473514845334,left,0.39354660001117736,1,-0.16
12,0.14237440858924666,0.1537643612763864,right,0.39909910003189,1,0.08
13,0.12850108418373418,0.11822099744903546,left,0.6238449999364093,1,-0.08
14,0.10365421418691907,0.07048486564710496,left,0.4220117999939248,1,-0.32
15,0.09833708289874749,0.09047011626684769,right,0.3728349000448361,0,-0.08
16,0.17937297695615606,0.17937297695615606,left,0.4769220999442041,0,0.0
17,0.11992478400604721,0.15830071488798234,right,0.3807591999648139,1,0.32
18,0.0517951696065808,0.05593878317510727,right,0.6767263000365347,1,0.08
19,0.11895650217627358,0.09992346182806981,left,0.35139610001351684,1,-0.16
20,0.13563928267496156,0.10308585483297078,left,0.40423039998859167,1,-0.24
21,0.08292559910729555,0.08292559910729555,right,0.3016914000036195,0,0.0
22,0.16413723259687024,0.137875275381371,left,0.3399263999890536,1,-0.16
23,0.11414109002550495,0.10500980282346456,right,0.22733059991151094,0,-0.08
24,0.17828393430607242,0.16402121956158663,left,0.3725201999768615,1,-0.08
25,0.09791222080229764,0.09791222080229764,right,0.36205450003035367,0,0.0
26,0.19910562562663986,0.2628194258271646,right,0.45578479999676347,1,0.32
27,0.13630693358207094,0.17992515232833364,right,0.43569239997304976,1,0.32
28,0.14493954208266774,0.16812986881589456,right,0.5428562000161037,1,0.16
29,0.11217937747750874,0.08525632688290664,left,0.6325293000554666,1,-0.24
30,0.1978414242502478,0.24532336607030727,right,0.3146303000394255,1,0.24
31,0.13372831651548514,0.13372831651548514,right,0.8063950999639928,0,0.0
32,0.09166088355455963,0.06966227150146533,left,0.5121154000516981,1,-0.24
33,0.1036611846452952,0.11195407941691882,right,0.36142309999559075,1,0.08
34,0.15073593908304342,0.17485368933633036,right,0.42767410003580153,1,0.16
35,0.14236899964753105,0.1765375595629385,right,0.401170999975875,1,0.24
36,0.12223008091692532,0.10267326797021727,left,0.36751490004826337,1,-0.16
