Trial,Size_Left,Size_Right,Response,Reaction_Time,Correct,Ratio_r
1,0.11952122890010151,0.14820632383612586,right,0.4758581999922171,1,0.24
2,0.06300806316947563,0.07812999833014979,right,0.6984344000229612,1,0.24
3,0.1662553799898056,0.1396545191914367,left,0.4787750000250526,1,-0.16
4,0.17372276756889993,0.15982494616338794,left,0.8796689999871887,1,-0.08
5,0.13472874392467682,0.09161554586878023,left,0.5062636000220664,1,-0.32
6,0.15161788963250117,0.18800618314430145,right,0.49939870001981035,1,0.24
7,0.12781319749724002,0.13803825329701921,right,0.51556349999737,1,0.08
8,0.1476176995006392,0.11218945162048578,left,0.36428719997638837,1,-0.24
9,0.08412407128050314,0.07066421987562264,left,0.6824858000036329,1,-0.16
10,0.1158713851486744,0.09733196352488649,left,0.9470471999957226,1,-0.16
11,0.07653282004442048,0.07041019444086685,right,0.5401576000149362,0,-0.08
12,0.1344793699022777,0.10220432112573107,left,0.4488168000243604,1,-0.24
13,0.13851157901953795,0.17175435798422706,right,0.4139314999920316,1,0.24
14,0.13508768014902478,0.10266663691325884,left,0.5077030999818817,1,-0.24
15,0.1104551666499725,0.1192915799819703,right,0.350996799999848,1,0.08
16,0.1538327526558299,0.1538327526558299,right,0.7724920999608003,0,0.0
17,0.05668307960298469,0.047613786866507135,left,0.5574003999936394,1,-0.16
18,0.07616543654540396,0.08225867146903629,right,0.46830089995637536,1,0.08
19,0.1628488124301678,0.18890462241899464,right,0.6928747000056319,1,0.16
20,0.14910409107566758,0.1729607456477744,right,0.8756705000414513,1,0.16
21,0.10888068105457935,0.07403886311711395,left,0.5900731000001542,1,-0.32
22,0.17789313151407676,0.17789313151407676,right,0.5191669000196271,0,0.0
23,0.05288427329810476,0.06980724075349828,right,0.8265077999676578,1,0.32
24,0.12806930634792846,0.11782376184009419,left,0.6103039000299759,1,-0.08
25,0.1542671046824149,0.1419257363078217,left,0.6280184999923222,1,-0.08
26,0.11516038449546,0.1243732152550968,right,0.6158710999879986,1,0.08
27,0.05828557112613113,0.044297034055859656,left,0.724874000006821,1,-0.24
28,0.1127891457062513,0.07669661908025088,left,0.6567926999996416,1,-0.32
29,0.11656347641457958,0.1352136326409123,right,0.8277258999878541,1,0.16
30,0.17146269241464018,0.17146269241464018,right,1.6739941999549046,0,0.0
31,0.08669394045834194,0.10056497093167666,right,0.6840393000165932,1,0.16
32,0.10885352237349803,0.10885352237349803,left,0.6917989000212401,0,0.0
33,0.0539217391738378,0.0711766957094659,right,0.5129102999926545,1,0.32
34,0.08500298201427209,0.057802027769705014,left,0.477323199971579,1,-0.32
35,0.10795297921793574,0.14249793256767518,right,0.5516926000127569,1,0.32
36,0.09297667937160789,0.12272921677052243,right,0.4368760999641381,1,0.32
