Trial,Size_Left,Size_Right,Response,Reaction_Time,Correct,Ratio_r
1,0.07780643390930325,0.07780643390930325,j,0.3288545999675989,0,0.0
2,0.06894389806154595,0.0579128743716986,f,0.353253599954769,1,-0.16
3,0.07561499893362549,0.05141819927486532,f,0.31058620009571314,1,-0.32
4,0.05643784020618637,0.06095286742268128,j,0.48015099996700883,1,0.08
5,0.05484034037369601,0.050453113143800334,f,0.35554370004683733,1,-0.08
6,0.05278425946468531,0.040116037193160835,f,0.333003600127995,1,-0.24
7,0.06405455809800176,0.04355709950664119,f,0.3329338999465108,1,-0.32
8,0.08482101515170314,0.06446397151529439,f,0.3380663001444191,1,-0.24
9,0.09553597878087483,0.07260734387346487,f,0.2641612000297755,1,-0.24
10,0.06139850150978122,0.05157474126821622,f,0.3034826999064535,1,-0.16
11,0.08610626366254748,0.09988326584855507,f,0.2570019999984652,0,0.16
12,0.07900359806783847,0.0726833102224114,f,0.3150186000857502,1,-0.08
13,0.09899938216699017,0.07523953044691253,f,0.35692649986594915,1,-0.24
14,0.08809813633195948,0.08105028542540273,j,0.40454969997517765,0,-0.08
15,0.05766177378462715,0.0484358899790868,j,0.3516237000003457,0,-0.16
16,0.05163890708626588,0.035114456818660794,f,0.3660009999293834,1,-0.32
17,0.08362605653308447,0.0635558029651442,f,0.3086719000712037,1,-0.24
18,0.06159311579112487,0.04188331873796491,f,0.36278610001318157,1,-0.32
19,0.08126071518920108,0.10726414404974544,j,0.5527006001211703,1,0.32
20,0.09323558351054308,0.07831789014885618,f,0.28667389997281134,1,-0.16
21,0.07709235237307258,0.09559451694261,j,0.26774020004086196,1,0.24
22,0.06403170012734301,0.053786628106968125,f,0.242769000120461,1,-0.16
23,0.060003945195274466,0.05520362957965251,j,0.3657211000099778,0,-0.08
24,0.07879678620563088,0.09140427199853182,f,0.2614940998610109,0,0.16
25,0.08320711467404049,0.05658083797834753,f,0.25471409992314875,1,-0.32
26,0.0557334924740092,0.0557334924740092,f,0.2557045998983085,0,0.0
27,0.05813183526106346,0.04883074161929331,f,0.3476644998881966,1,-0.16
28,0.09094805020985786,0.06184467414270334,f,0.245822099968791,1,-0.32
29,0.0791104322311697,0.07278159765267612,f,0.2675940999761224,1,-0.08
30,0.06243673771534797,0.04745192066366446,f,0.2869319000747055,1,-0.24
31,0.054836952765206476,0.06799782142885603,j,0.5519127000588924,1,0.24
32,0.08312344173972616,0.10972294309643854,f,0.1458794001955539,0,0.32
33,0.051366423758606734,0.055475737659295275,j,0.2659589000977576,1,0.08
34,0.07409946675686802,0.06817150941631858,f,0.17596930009312928,1,-0.08
