Trial,Size_Left,Size_Right,Response,Reaction_Time,Correct,Ratio_r
1,0.07785654027466728,0.0716280170526939,f,0.4970545000396669,1,-0.08
2,0.0925530183847064,0.0851487769139299,f,0.3842917000874877,1,-0.08
3,0.06990142757649916,0.06990142757649916,f,0.3527490000706166,0,0.0
4,0.06391864399732082,0.04857816943796382,f,0.3984413000289351,1,-0.24
5,0.07328817609581569,0.09087733835881145,j,0.424178299959749,1,0.24
6,0.05608005677943878,0.03813443861001837,f,0.3418861001264304,1,-0.32
7,0.07728086140176867,0.07728086140176867,f,0.37183309998363256,0,0.0
8,0.07096609589376052,0.04825694520775715,f,0.3401031999383122,1,-0.32
9,0.06318446829929286,0.053074953371406004,f,0.38253389997407794,1,-0.16
10,0.07080528396668986,0.0481475930973491,f,0.3116728998720646,1,-0.32
11,0.07571606379725777,0.05148692338213528,f,0.3073656000196934,1,-0.32
12,0.050755241100780064,0.03451356394853044,f,0.34423859999515116,1,-0.32
13,0.05036350473057562,0.04230534397368352,f,0.33061480009928346,1,-0.16
14,0.08216841657920908,0.07559494325287236,f,0.3310044000390917,1,-0.08
15,0.05181639855940231,0.04767108667465013,f,0.34348250017501414,1,-0.08
16,0.0733478069089953,0.09095128056715417,j,0.3262652999255806,1,0.24
17,0.09488338589940801,0.11006472764331328,f,0.28936939989216626,0,0.16
18,0.07938813682660292,0.060334983988218224,f,0.35711629991419613,1,-0.24
19,0.06597307881710858,0.07125092512247727,j,0.378099599853158,1,0.08
20,0.0820396988598592,0.10829240249501415,j,0.3960619999561459,1,0.32
21,0.0973512741610414,0.08177507029527478,f,0.3384855999611318,1,-0.16
22,0.09164060428262567,0.09897185262523574,j,0.3859720998443663,1,0.08
23,0.09411091843272178,0.07152429800886854,f,0.3307862998917699,1,-0.24
24,0.08255467388251464,0.06934592606131229,f,0.30517910001799464,1,-0.16
25,0.08326179928661268,0.06993991140075465,f,0.301695300033316,1,-0.16
26,0.056201460512084314,0.04271310998918408,f,0.3099976999219507,1,-0.24
27,0.0721568382152282,0.06638429115800995,f,0.2758766000624746,1,-0.08
28,0.05825990073997885,0.04427752456238393,f,0.32466330006718636,1,-0.24
29,0.05418887406906794,0.04551865421801707,f,0.3138224999420345,1,-0.16
30,0.0866062527202352,0.11432025359071046,j,0.36112409993074834,1,0.32
31,0.07262308157300737,0.06681323504716678,f,0.31236899993382394,1,-0.08
32,0.07777371309765443,0.09021750719327913,j,0.26966620003804564,1,0.16
33,0.059761659851008855,0.04541886148676673,f,0.34092139988206327,1,-0.24
34,0.07011234110388297,0.04767639195064041,f,0.33861120021902025,1,-0.32
