Trial,Size_Left,Size_Right,Response,Reaction_Time,Correct,Ratio_r
1,0.0991976784371989,0.08332604988724707,f,0.31067249993793666,1,-0.16
2,0.0714729848599746,0.07719082364877257,f,0.21603449992835522,0,0.08
3,0.05744878748208837,0.0666405934792225,f,0.324306600028649,0,0.16
4,0.0831693082101006,0.0565551295828684,f,0.2802669999655336,1,-0.32
5,0.09874956829836604,0.09084960283449675,f,0.45604579988867044,1,-0.08
6,0.09842617741071731,0.07480389483214515,f,0.31510749994777143,1,-0.24
7,0.07951978070679969,0.060435033337167765,f,0.30694049992598593,1,-0.24
8,0.09863407043365228,0.08285261916426792,f,0.30048019997775555,1,-0.16
9,0.06315319605445764,0.05304868468574442,f,0.2934311998542398,1,-0.16
10,0.07804900244669205,0.05307332166375059,f,0.30813810019753873,1,-0.32
11,0.09046132202335191,0.0615136989758793,f,0.28029240015894175,1,-0.32
12,0.08230437559399012,0.0691356754989517,f,0.3103592998813838,1,-0.16
13,0.09735581974563609,0.06620195742703254,f,0.2834837001282722,1,-0.32
14,0.0688475816401365,0.06333977510892559,f,0.2405436998233199,1,-0.08
15,0.06739041088664781,0.08895534237037511,j,0.4399604999925941,1,0.32
16,0.08030475026805312,0.08030475026805312,f,0.39327150001190603,0,0.0
17,0.07331923120177117,0.05572261571334609,f,0.323155099991709,1,-0.24
18,0.09410215581514493,0.07151763841951014,f,0.2783350001554936,1,-0.24
19,0.05696151988637049,0.052404598295460854,f,0.46656719991005957,1,-0.08
20,0.07839567693547933,0.07212402278064099,f,0.35460629989393055,1,-0.08
21,0.09070121518502082,0.11972560404422748,j,0.2809693000745028,1,0.32
22,0.09935834474740293,0.10730701232719518,f,0.45131710008718073,0,0.08
23,0.09511014519723074,0.07228371034989536,f,0.28388250013813376,1,-0.24
24,0.05618079626726191,0.06966418737140477,j,0.3773937998339534,1,0.24
25,0.07093431790840796,0.05391008161039005,f,0.35201619984582067,1,-0.24
26,0.0805368943358763,0.054765088148395875,f,0.2665252999868244,1,-0.32
27,0.06123928803491818,0.06123928803491818,j,0.5133553000632674,0,0.0
28,0.07859222333548355,0.06601746760180617,f,0.33880259981378913,1,-0.16
29,0.0506810343027808,0.058789999791225726,j,0.3506219000555575,1,0.16
30,0.06889116788878985,0.0468459941643771,f,0.2581493998877704,1,-0.32
31,0.07768583177402458,0.09633043139979047,f,0.2744345001410693,0,0.24
32,0.0680215252522818,0.06257980323209926,f,0.30092169996351004,1,-0.08
33,0.06654839177948675,0.05590064909476887,f,0.33052700012922287,1,-0.16
34,0.09935652010145819,0.09140799849334154,j,0.35989890014752746,0,-0.08
