Ratio_r,Mean_Reaction_Time,Accuracy
-0.32,0.2916352516651386,0.9833333333333333
-0.24,0.2987085733320176,0.9666666666666667
-0.16,0.31496482333410913,0.8333333333333334
-0.08,0.3038063649990363,0.7833333333333333
0.0,0.31824330333668815,0.0
0.08,0.33171325166525395,0.5666666666666667
0.16,0.32621527000301287,0.8
0.24,0.30408197833118417,0.8333333333333334
0.32,0.2965459066690528,0.9

Total Accuracy: 0.83
Total Mean Reaction Time: 0.31 seconds
