Ratio_r,Mean_Reaction_Time,Accuracy
-0.32,0.27908801499288527,1.0
-0.24,0.30634019999415607,0.95
-0.16,0.31761837499798273,0.85
-0.08,0.2911515599960694,0.8
0.0,0.3036467850062763,0.0
0.08,0.3339358999946853,0.35
0.16,0.34107301000331064,0.65
0.24,0.3228177150012925,0.7
0.32,0.30287093000370074,0.7

Total Accuracy: 0.75
Total Mean Reaction Time: 0.31 seconds
