Ratio_r,Mean_Reaction_Time,Accuracy
-0.32,0.3820436199988762,0.95
-0.24,0.39326301500186667,1.0
-0.16,0.41019869999945513,0.9
-0.08,0.4338838849980675,0.55
0.0,0.45369912999958617,0.0
0.08,0.4097192899993388,0.95
0.16,0.37772088000201615,0.95
0.24,0.35809400000143793,1.0
0.32,0.3856170550010575,1.0

Total Accuracy: 0.91
Total Mean Reaction Time: 0.40 seconds
