Ratio_r,Mean_Reaction_Time,Accuracy
-0.32,0.3320097349933348,0.95
-0.24,0.33833634501206683,0.9
-0.16,0.37803601998602965,0.95
-0.08,0.38801415498601266,0.85
0.0,0.39226919000502675,0.0
0.08,0.3879761099931784,0.45
0.16,0.3572698550065979,0.85
0.24,0.31386197001556865,0.85
0.32,0.3352303199993912,0.95

Total Accuracy: 0.84
Total Mean Reaction Time: 0.36 seconds
