Ratio_r,Mean_Reaction_Time,Accuracy,Probability_of_Choosing_Right
-0.32,0.39546940500295025,1.0,0.0
-0.24,0.38754679500270867,1.0,0.0
-0.16,0.3946314649991109,1.0,0.0
-0.08,0.45335246999491935,0.9,0.1
0.0,0.468176035003853,0.0,0.7
0.08,0.4091041700026835,0.85,0.85
0.16,0.3926623549981741,1.0,1.0
0.24,0.3821177299992996,1.0,1.0
0.32,0.3652743649989133,1.0,1.0

Total Accuracy: 0.97
Total Mean Reaction Time: 0.41 seconds
