Trial,Size_Left,Size_Right,Response,Reaction_Time,Correct,Ratio_r
1,0.11573517522717164,0.10647636120899791,f,0.42191919998731464,1,-0.08
2,0.10988225600684431,0.09230109504574922,f,0.40269529999932274,1,-0.16
3,0.16629039381295385,0.11307746779280861,f,0.3624959000153467,1,-0.32
4,0.17898703607269062,0.16466807318687537,j,0.37083750002784654,0,-0.08
5,0.10792456271836187,0.12519249275329977,j,0.3616305000032298,1,0.16
6,0.15453929593742663,0.1050867212374501,f,0.32783770002424717,1,-0.32
7,0.14577132521118996,0.12244791317739956,f,0.3038956999662332,1,-0.16
8,0.1000598811575601,0.12407425263537451,j,0.3547674000146799,1,0.24
9,0.19944747053146283,0.21540326817397987,j,0.41591919999336824,1,0.08
10,0.15819726160435038,0.1202299188193063,f,0.3774134999839589,1,-0.24
11,0.1000940630457315,0.10810158808939002,j,0.38801429996965453,1,0.08
12,0.10628910483810988,0.08077971967696351,f,0.31285360001493245,1,-0.24
13,0.14117890429122498,0.09600165491803297,f,0.332777600036934,1,-0.32
14,0.11660329125055506,0.13525981785064387,j,0.3482588999904692,1,0.16
15,0.19411056831093734,0.19411056831093734,j,0.4295978000154719,0,0.0
16,0.10927732580842225,0.1355038840024436,j,0.3576675999793224,1,0.24
17,0.10158827775525114,0.1259694644165114,j,0.3932793999556452,1,0.24
18,0.13004378587092136,0.10923678013157394,f,0.3312512000557035,1,-0.16
19,0.11911222346712817,0.11911222346712817,j,0.37330669997027144,0,0.0
20,0.1605176265989085,0.18620044685473386,j,0.37515600002370775,1,0.16
21,0.18089998730129436,0.1374839903489837,f,0.3857945000054315,1,-0.24
22,0.15784336470762578,0.20835324141406603,j,0.33506020001368597,1,0.32
23,0.12559421185130026,0.0954516010069882,f,0.3579133999883197,1,-0.24
24,0.16415580445814038,0.16415580445814038,j,0.3676831999910064,0,0.0
25,0.17980144409470666,0.1941855596222832,j,0.4028704999946058,1,0.08
26,0.14328721861084504,0.15475019609971266,j,0.41975590004585683,1,0.08
27,0.10487656583248993,0.09648644056589074,j,0.3796868000063114,0,-0.08
28,0.1995389643689827,0.1995389643689827,j,0.3441156000480987,0,0.0
29,0.12246789021692604,0.16165761508634238,j,0.3450913999695331,1,0.32
30,0.16820674867475752,0.15475020878077692,f,0.37058049999177456,1,-0.08
31,0.11727884556391976,0.1454257684992605,j,0.3739298000000417,1,0.24
32,0.15410060141421678,0.1047884089616674,f,0.34681899996940047,1,-0.32
33,0.18097226204911487,0.23888338590483166,j,0.37420030002249405,1,0.32
34,0.11282685194732274,0.13087914825889438,f,0.3632849000277929,0,0.16
35,0.15609525187197903,0.1311200115724624,f,0.3730082999682054,1,-0.16
36,0.16134621156449927,0.21297699926513905,j,0.3570219000102952,1,0.32
