Trial,Size_Left,Size_Right,Response,Reaction_Time,Correct,Ratio_r
1,0.1661210355394958,0.11296230416685714,f,0.4262841995805502,1,-0.32
2,0.12576290075671484,0.11570186869617766,j,0.7009271997958422,0,-0.08
3,0.1618849774140773,0.1748357756072035,j,0.38049069978296757,1,0.08
4,0.12522118410560945,0.1152034893771607,f,0.7383913998492062,1,-0.08
5,0.14889665545946568,0.14889665545946568,f,0.6206470001488924,0,0.0
6,0.10516523091014636,0.07992557549171124,f,0.5607392997480929,1,-0.24
7,0.13615606766818703,0.147048553081642,j,0.5858090003021061,1,0.08
8,0.11770129408541384,0.0800368799780814,f,0.41959370020776987,1,-0.32
9,0.16971967977086871,0.21045240291587722,j,0.403439300134778,1,0.24
10,0.17852485021597447,0.16424286219869652,f,0.4640125003643334,1,-0.08
11,0.1735305772200435,0.11800079250962957,f,0.43715199967846274,1,-0.32
12,0.15469671297941112,0.2041996611328227,j,0.33766259998083115,1,0.32
13,0.10765172944393726,0.10765172944393726,f,0.614593300037086,0,0.0
14,0.19482800377776818,0.24158672468443254,j,0.34086909983307123,1,0.24
15,0.11901398904864595,0.1380562272964293,j,0.3941816999576986,1,0.16
16,0.10089793588027061,0.07668243126900567,f,0.5194712001830339,1,-0.24
17,0.19396690536463346,0.20948425779380414,f,0.661296600010246,0,0.08
18,0.11009148096737847,0.08366952553520764,f,0.4654775997623801,1,-0.24
19,0.1601355155712612,0.185757198062663,j,0.5227152998559177,1,0.16
20,0.16735337165057945,0.11380029272239402,f,0.3051686002872884,1,-0.32
21,0.1519748737857417,0.12765889398002303,f,0.47117390017956495,1,-0.16
22,0.11820805400428601,0.15603463128565753,j,0.40501279989257455,1,0.32
23,0.11062574208591101,0.09292562335216525,f,0.6167699000798166,1,-0.16
24,0.18474812829327633,0.21430782882020052,j,0.6558428001590073,1,0.16
25,0.10061790228199562,0.10061790228199562,f,0.2869457001797855,0,0.0
26,0.19644480855764712,0.19644480855764712,j,0.4506931002251804,0,0.0
27,0.16884214922950064,0.14182740535278052,f,0.583065599668771,1,-0.16
28,0.1483484487264211,0.13648057282830742,j,0.445717700291425,0,-0.08
29,0.13000957953050699,0.16121187861782865,f,0.34475170029327273,0,0.24
30,0.15396453692732998,0.17859886283570275,j,0.3485731999389827,1,0.16
31,0.1877992732917263,0.15775138956505008,f,0.3722467999905348,1,-0.16
32,0.12729072085040916,0.1680237515225401,f,0.3149911002255976,0,0.32
33,0.11572874735135852,0.1249870471394672,f,0.4262201003730297,0,0.08
34,0.1893349921558101,0.24992218964566934,j,0.3542662998661399,1,0.32
35,0.19592132665998066,0.242942445058376,f,0.3453255002386868,0,0.24
36,0.14850863670366551,0.11286656389478579,f,0.389115400146693,1,-0.24
