Trial,Size_Left,Size_Right,Response,Reaction_Time,Correct,Ratio_r
1,0.18474033507599041,0.15518188146383194,f,0.4656201000325382,1,-0.16
2,0.17056039247034832,0.11598106687983685,f,0.40080510010011494,1,-0.32
3,0.1499634523088303,0.10197514757000459,f,0.42140089999884367,1,-0.32
4,0.13429376876082966,0.1557807717625624,f,0.3859856999479234,0,0.16
5,0.1723478094100891,0.22749910842131763,j,0.40193739999085665,1,0.32
6,0.1675149500356844,0.1675149500356844,f,0.5529366000555456,0,0.0
7,0.1324711029431298,0.1430687911785802,j,0.40821800008416176,1,0.08
8,0.19009963550948175,0.17489166466872322,f,0.4434112999588251,1,-0.08
9,0.10888118261800692,0.1350126664463286,f,0.542836399981752,0,0.24
10,0.11123210706752222,0.10233353850212044,f,0.5003740999381989,1,-0.08
11,0.16207011918634703,0.12317329058162375,f,0.5035795000148937,1,-0.24
12,0.1317081057691623,0.11063480884609633,f,0.433887799968943,1,-0.16
13,0.1664708406089587,0.20642384235510877,j,0.5111771000083536,1,0.24
14,0.1324913020459781,0.15368991037333457,j,0.449528899975121,1,0.16
15,0.13328816346022127,0.143951216537039,j,0.4145418000407517,1,0.08
16,0.18302536772170974,0.16838333830397298,f,0.5060592000372708,1,-0.08
17,0.17064360413714885,0.19794658079909266,j,0.4202942999545485,1,0.16
18,0.19015244474652274,0.1597280535870791,f,0.517298899940215,1,-0.16
19,0.18037280763460858,0.18037280763460858,f,0.5104117000009865,0,0.0
20,0.1556588645292471,0.1930169920162664,j,0.41499219997785985,1,0.24
21,0.16536688133042807,0.12567882981112533,f,0.42759279999881983,1,-0.24
22,0.15827249233723736,0.15827249233723736,f,0.4195554000325501,0,0.0
23,0.14638115061069834,0.1932231188061218,j,0.44296739995479584,1,0.32
24,0.10329576848599234,0.11155942996487174,j,0.42980450007598847,1,0.08
25,0.14268767913956587,0.15410269347073116,f,0.43877180002164096,0,0.08
26,0.16217817703820697,0.2140751936904332,j,0.40367869997862726,1,0.32
27,0.1186362732428217,0.08067266580511874,f,0.5171603999333456,1,-0.32
28,0.10952156722466572,0.10075984184669247,f,0.4976584000978619,1,-0.08
29,0.12438252284656003,0.0845801155356608,j,0.3971587000414729,0,-0.32
30,0.1554495894787476,0.1803215237953472,j,0.45070429996121675,1,0.16
31,0.11511094860318861,0.11511094860318861,f,0.48296459997072816,0,0.0
32,0.19729700433530903,0.16572948364165957,f,0.44429119990672916,1,-0.16
33,0.13093822503533445,0.16236339904381472,j,0.4378813999937847,1,0.24
34,0.15366437922521936,0.20283698057728958,j,0.5250682999612764,1,0.32
35,0.10166175789241284,0.07726293599823376,f,0.5741030999924988,1,-0.24
36,0.18463423690466924,0.14032202004754862,f,0.6416157999774441,1,-0.24
