Trial,Size_Left,Size_Right,Response,Reaction_Time,Correct,Ratio_r
1,0.1871272819317174,0.17215709937718002,j,0.40489079989492893,0,-0.08
2,0.1489374698629714,0.19659746021912228,j,0.37025720020756125,1,0.32
3,0.1922495094386759,0.13072966641829958,f,0.34395449981093407,1,-0.32
4,0.1468079003103827,0.1468079003103827,j,0.3333342997357249,0,0.0
5,0.10011695104426137,0.11613566321134318,f,0.2917359001003206,0,0.16
6,0.14148071750576452,0.18675454710760916,j,0.2856022999621928,1,0.32
7,0.18246605974865485,0.13867420540897768,f,0.2937336997129023,1,-0.24
8,0.1693129965155369,0.1693129965155369,f,0.43235949985682964,0,0.0
9,0.1686578688973368,0.1416726098737629,f,0.3371615996584296,1,-0.16
10,0.14726546102237772,0.15904669790416795,j,0.35443340009078383,1,0.08
11,0.17497685273625774,0.2169712973929596,f,0.2705442002043128,0,0.24
12,0.11605847268483477,0.106773794870048,f,0.44846730027347803,1,-0.08
13,0.10124288894548968,0.11744175117676801,f,0.45612889993935823,0,0.16
14,0.11733170539703335,0.10794516896527068,f,0.5544169000349939,1,-0.08
15,0.15062913743177175,0.10242781345360479,f,0.47165870014578104,1,-0.32
16,0.12559858085874054,0.15574224026483827,j,0.4261586000211537,1,0.24
17,0.11864134095065908,0.14711526277881726,j,0.39016930013895035,1,0.24
18,0.11258414863682503,0.11258414863682503,f,0.3513444000855088,0,0.0
19,0.18776350096797564,0.1727424208905376,j,0.3519898997619748,0,-0.08
20,0.13313949995431484,0.1544418199470052,j,0.3868011999875307,1,0.16
21,0.10420033388520511,0.11253636059602153,f,0.3638160000555217,0,0.08
22,0.1727762998489591,0.13130998788520892,f,0.4951939997263253,1,-0.24
23,0.10560922396747906,0.07181427229788576,f,0.508179200347513,1,-0.32
24,0.19889737361623513,0.1511620039483387,f,0.3954329998232424,1,-0.24
25,0.11668043575732968,0.13534930547850244,j,0.4489641999825835,1,0.16
26,0.12115462025599942,0.13084698987647939,f,0.3499845997430384,0,0.08
27,0.1568934547920512,0.20709936032550758,j,0.3783117001876235,1,0.32
28,0.18789177459254008,0.12776640672292724,f,0.362047899980098,1,-0.32
29,0.14296543833757838,0.18871437860560347,j,0.3648915998637676,1,0.32
30,0.10351136124637506,0.08694954344695505,f,0.4366310997866094,1,-0.16
31,0.14610665364455297,0.18117225051924568,f,0.40251370007172227,0,0.24
32,0.1757027088878417,0.147590275465787,f,0.3134890999644995,1,-0.16
33,0.16790285397321608,0.18133508229107337,j,0.3532515000551939,1,0.08
34,0.1812482420713748,0.13774866397424484,f,0.3113011997193098,1,-0.24
35,0.12969802750705825,0.10894634310592892,f,0.3226777999661863,1,-0.16
36,0.16734089446023506,0.16734089446023506,j,0.3896858999505639,0,0.0
