Trial,Size_Left,Size_Right,Response,Reaction_Time,Correct,Ratio_r
1,0.1896789318292152,0.23520187546822682,j,0.5524705001153052,1,0.24
2,0.17166619752642726,0.22659938073488398,f,0.27307470003142953,0,0.32
3,0.16947005145644595,0.1559124473399303,f,0.3400906999595463,1,-0.08
4,0.1911155892015251,0.2216940834737691,f,0.286575400037691,0,0.16
5,0.10589725326188067,0.12284081378378156,j,0.5564921000041068,1,0.16
6,0.16372807047506413,0.21612105302708468,j,0.30550550017505884,1,0.32
7,0.15963998029592077,0.1468687818722471,f,0.3622381999157369,1,-0.08
8,0.14006236444739736,0.106447396980022,f,0.3566342999693006,1,-0.24
9,0.19301229635259293,0.23933524747721524,j,0.29803619999438524,1,0.24
10,0.1428414762822934,0.1428414762822934,j,0.5231661000289023,0,0.0
11,0.13797418562796387,0.12693625077772677,j,0.36886580009013414,0,-0.08
12,0.12695911497320508,0.10664565657749227,f,0.30874960008077323,1,-0.16
13,0.17256177768176728,0.18636671989630868,j,0.4774481998756528,1,0.08
14,0.18455395268229588,0.15502532025312854,f,0.3517476001288742,1,-0.16
15,0.1554194685514988,0.1927201410038585,j,0.4133478000294417,1,0.24
16,0.10025410901057974,0.13233542389396527,j,0.39146830001845956,1,0.32
17,0.12456476933175908,0.11459958778521837,f,0.3932017998304218,1,-0.08
18,0.15071624013004647,0.15071624013004647,f,0.5549385000485927,0,0.0
19,0.10266441515997371,0.06981180230878212,f,0.371128800092265,1,-0.32
20,0.18428905899478285,0.14005968483603495,f,0.4065439000260085,1,-0.24
21,0.19317281453134527,0.16226516420633003,f,0.3262064999435097,1,-0.16
22,0.1370442467010643,0.15897132617323456,j,0.33434469997882843,1,0.16
23,0.19240602034841223,0.20779850197628522,j,0.28163730003871024,1,0.08
24,0.11159124101341465,0.09373664245126831,f,0.3784894000273198,1,-0.16
25,0.16732529071521032,0.18071131397242715,j,0.3855205001309514,1,0.08
26,0.15773947119542087,0.15773947119542087,f,0.3274093000218272,0,0.0
27,0.10311452211604227,0.07011787503890873,f,0.3370642000809312,1,-0.32
28,0.1324809992436568,0.10068555942517918,f,0.3570332999806851,1,-0.24
29,0.19053605244291594,0.25150758922464905,j,0.4219697997905314,1,0.32
30,0.14040815963227526,0.09547754854994717,f,0.2817307999357581,1,-0.32
31,0.16533488254232398,0.1256545107321662,f,0.2939921000506729,1,-0.24
32,0.18200300744360656,0.1965632480390951,j,0.3262321997899562,1,0.08
33,0.1705498289731831,0.1159738837017645,f,0.34831389994360507,1,-0.32
34,0.19477566044650607,0.22593976611794703,j,0.3034542000386864,1,0.16
35,0.17843903533548078,0.17843903533548078,j,0.3028996998909861,0,0.0
36,0.15556322395601652,0.19289839770546047,j,0.3908965999726206,1,0.24
