Ratio_r,Mean_Reaction_Time,Accuracy
-0.32,0.30126391667484614,0.6666666666666666
-0.24,0.30304300827750313,0.6666666666666666
-0.16,0.3017946750236054,0.75
-0.08,0.3176303167128935,0.5833333333333334
0.0,0.3566706583175498,0.0
0.08,0.30410209999859533,0.7777777777777778
0.16,0.2987333194275076,1.0
0.24,0.2990718333231699,1.0
0.32,0.2817337333302323,1.0

Total Accuracy: 0.88
Total Mean Reaction Time: 0.30 seconds
