Ratio_r,Mean_Reaction_Time,Accuracy
-0.32,0.31578984995527815,0.9166666666666666
-0.24,0.320084033292563,0.8333333333333334
-0.16,0.33987631666241214,0.5
-0.08,0.3359047333360649,0.25
0.0,0.3111455332837067,0.0
0.08,0.2970558999998805,0.9722222222222222
0.16,0.2984492833169901,1.0
0.24,0.2780817555548209,1.0
0.32,0.2758555250216482,1.0

Total Accuracy: 0.90
Total Mean Reaction Time: 0.30 seconds
