Ratio_r,Mean_Reaction_Time,Accuracy
-0.32,0.41987172500618425,0.8333333333333334
-0.24,0.391790174995549,0.6666666666666666
-0.16,0.5338842416725432,0.5833333333333334
-0.08,0.40318562495910254,0.16666666666666666
0.0,0.44366842502495274,0.0
0.08,0.3620400388802712,1.0
0.16,0.2929006694337456,1.0
0.24,0.30295508056102943,1.0
0.32,0.2941353277743069,1.0

Total Accuracy: 0.89
Total Mean Reaction Time: 0.35 seconds
