Ratio_r,Mean_Reaction_Time,Accuracy
-0.32,0.29967224999988196,0.75
-0.24,0.306468066666639,0.9166666666666666
-0.16,0.3313054666668904,0.9166666666666666
-0.08,0.27492980000048794,0.4166666666666667
0.0,0.31915000833366014,0.0
0.08,0.30123632222229285,0.6666666666666666
0.16,0.2807056972223007,0.8333333333333334
0.24,0.29698462222192273,0.9166666666666666
0.32,0.2964174638894595,1.0

Total Accuracy: 0.83
Total Mean Reaction Time: 0.30 seconds
