Ratio_r,Mean_Reaction_Time,Accuracy
-0.32,0.47937444999988654,0.9
-0.24,0.38655510000535287,0.8
-0.16,0.41353309999976773,0.9
-0.08,0.4659947200008901,0.4
0.0,0.3999868400045671,0.0
0.08,0.39388335999974516,0.9666666666666667
0.16,0.37898128999610586,0.9666666666666667
0.24,0.3587989366710341,1.0
0.32,0.36929696666581247,1.0

Total Accuracy: 0.93
Total Mean Reaction Time: 0.39 seconds
