Ratio_r,Mean_Reaction_Time,Accuracy
-0.32,0.286079599999357,1.0
-0.24,0.2631317249994026,0.9
-0.16,0.32166593000292776,0.85
-0.08,0.35571544500126034,0.7
0.0,0.3461186449945671,0.0
0.08,0.3621666800056118,0.7
0.16,0.29650938000413585,1.0
0.24,0.25000737500376996,0.9
0.32,0.2733791849954286,0.95

Total Accuracy: 0.88
Total Mean Reaction Time: 0.31 seconds
