Ratio_r,Mean_Reaction_Time,Accuracy
-0.32,0.28550866750010756,1.0
-0.24,0.27112523999967375,0.95
-0.16,0.32042430250003234,0.9
-0.08,0.3467478100006701,0.75
0.0,0.3303030975032015,0.0
0.08,0.36245404000510456,0.625
0.16,0.3122646250049001,0.8
0.24,0.272106457503105,0.875
0.32,0.29871331500035014,0.975

Total Accuracy: 0.86
Total Mean Reaction Time: 0.31 seconds
