Ratio_r,Mean_Reaction_Time,Accuracy
-0.32,0.3163399550016038,0.95
-0.24,0.3180599400046048,0.9
-0.16,0.3119414500019047,0.85
-0.08,0.33116277999943117,0.8
0.0,0.35846267999731934,0.0
0.08,0.36968414499715435,0.9
0.16,0.3235698749922448,0.9
0.24,0.31539264500315767,0.95
0.32,0.29815718999889207,0.85

Total Accuracy: 0.89
Total Mean Reaction Time: 0.33 seconds
