Ratio_r,Mean_Reaction_Time,Accuracy
-0.32,0.2902230950057855,0.925
-0.24,0.30173025000258347,0.925
-0.16,0.30347111249866426,0.85
-0.08,0.32411469500075324,0.775
0.0,0.3150651924981503,0.0
0.08,0.3276923350000288,0.85
0.16,0.3008464899976388,0.825
0.24,0.3002909025002737,0.925
0.32,0.29094762749737124,0.9

Total Accuracy: 0.87
Total Mean Reaction Time: 0.31 seconds
