Ratio_r,Mean_Reaction_Time,Accuracy
-0.32,0.2641062350099673,0.9
-0.24,0.2854005600005621,0.95
-0.16,0.2950007749954238,0.85
-0.08,0.31706661000207526,0.75
0.0,0.2716677049989812,0.0
0.08,0.28570052500290327,0.8
0.16,0.2781231050030328,0.75
0.24,0.2851891599973896,0.9
0.32,0.2837380649958504,0.95

Total Accuracy: 0.86
Total Mean Reaction Time: 0.29 seconds
