Ratio_r,Mean_Reaction_Time,Accuracy,Probability_of_Choosing_Right
-0.32,0.49411435500014705,1.0,0.0
-0.24,0.4979432000000088,1.0,0.0
-0.16,0.5766480300002513,1.0,0.0
-0.08,0.6434894900001382,0.9,0.1
0.0,0.7338339550000456,0.0,0.35
0.08,0.7310782799999288,0.6,0.6
0.16,0.6841922250000607,0.85,0.85
0.24,0.5333641200002603,0.95,0.95
0.32,0.4877774399998088,1.0,1.0

Total Accuracy: 0.91
Total Mean Reaction Time: 0.60 seconds
