Ratio_r,Mean_Reaction_Time,Accuracy,Probability_of_Choosing_Right
-0.32,0.4739363134879063,1.0,0.047619047619047616
-0.24,0.4985930155494449,1.0,0.0
-0.16,0.5572286979068531,1.0,0.0
-0.08,0.9923840813074394,0.5,0.5
0.0,1.1987442383365148,0.0,0.75
0.08,0.5827391867748725,1.0,1.0
0.16,0.7344303498425343,1.0,1.0
0.24,0.8175872014672292,1.0,1.0
0.32,0.626226551827857,1.0,1.0

Total Accuracy: 0.94
Total Mean Reaction Time: 0.71 seconds
