Ratio_r,Mean_Reaction_Time,Accuracy,Probability_of_Choosing_Right
-0.32,0.5846909590875092,1.0,0.16666666666666666
-0.24,0.5629034235658912,1.0,0.0
-0.16,0.9959487121986548,1.0,0.0
-0.08,1.1469861206301377,0.5,0.5
0.0,1.2861162976899498,0.0,0.75
0.08,0.8315559522518198,1.0,1.0
0.16,0.7867691183100626,1.0,1.0
0.24,0.7236802222929651,1.0,1.0
0.32,0.5817886411491846,1.0,1.0

Total Accuracy: 0.94
Total Mean Reaction Time: 0.83 seconds
