Ratio_r,Mean_Reaction_Time,Accuracy
-0.32,0.3256034083185821,1.0
-0.24,0.320670227772401,1.0
-0.16,0.3478943111129208,0.9722222222222222
-0.08,0.35663237499668154,0.7777777777777778
0.0,0.40200197502660256,0.0
0.08,0.4218986167300803,0.5833333333333334
0.16,0.3483071833422097,0.75
0.24,0.3525478499941528,0.6666666666666666
0.32,0.35853072500322014,0.9166666666666666

Total Accuracy: 0.89
Total Mean Reaction Time: 0.35 seconds
