Ratio_r,Mean_Reaction_Time,Accuracy
-0.32,0.3444882194485722,1.0
-0.24,0.3535973916586954,0.9722222222222222
-0.16,0.3749192555551417,0.9444444444444444
-0.08,0.3843981944406146,0.9166666666666666
0.0,0.4243117916727594,0.0
0.08,0.39156700000360917,0.75
0.16,0.36580085832974873,0.8333333333333334
0.24,0.37726605001080316,0.8333333333333334
0.32,0.3900190166702184,1.0

Total Accuracy: 0.93
Total Mean Reaction Time: 0.37 seconds
