Ratio_r,Mean_Reaction_Time,Accuracy
-0.32,0.429158519447406,0.9722222222222222
-0.24,0.3894404555564203,0.8888888888888888
-0.16,0.3907525138897149,0.8611111111111112
-0.08,0.43992349999704555,0.6944444444444444
0.0,0.4662666500080377,0.0
0.08,0.5086621000082232,0.6666666666666666
0.16,0.4263404833327513,1.0
0.24,0.4233590999938315,1.0
0.32,0.41301839999020257,1.0

Total Accuracy: 0.87
Total Mean Reaction Time: 0.42 seconds
