Ratio_r,Mean_Reaction_Time,Accuracy
-0.32,0.3463947750020048,0.9722222222222222
-0.24,0.3522158138932557,0.9722222222222222
-0.16,0.36813469724600306,0.9166666666666666
-0.08,0.3767886805322228,0.8333333333333334
0.0,0.3828184832624781,0.0
0.08,0.3967188666962708,0.6666666666666666
0.16,0.4327520750036153,0.75
0.24,0.3920808583498001,0.9166666666666666
0.32,0.3588373750098981,0.8333333333333334

Total Accuracy: 0.89
Total Mean Reaction Time: 0.37 seconds
