Trial,Size_Left,Size_Right,Response,Reaction_Time,Correct,Ratio_r
1,0.06488040769854161,0.07007084031442495,j,0.5133364000357687,1,0.08
2,0.06859781135472919,0.07408563626310752,j,0.4081212999881245,1,0.08
3,0.07621894284910773,0.10060900456082221,j,0.33820339996600524,1,0.32
4,0.07171109321058933,0.07744798066743648,f,0.40143530000932515,0,0.08
5,0.07236114597718761,0.04920557926448757,f,0.4060743000009097,1,-0.32
6,0.060198601820322356,0.06983037811157393,j,0.3754725999897346,1,0.16
7,0.09900262347292443,0.1227632531064263,j,0.39883910003118217,1,0.24
8,0.09422809206256261,0.11684283415757764,j,0.3035782999941148,1,0.24
9,0.09195927580856604,0.09931601787325132,j,0.4055044000269845,1,0.08
10,0.07152194831061681,0.0944089717700142,j,0.37486889999127015,1,0.32
11,0.07033947611302253,0.08159379229110614,f,0.39022230001864955,0,0.16
12,0.07846681193410358,0.09729884679828844,j,0.35184159997152165,1,0.24
13,0.07338383576144275,0.08512524948327359,j,0.3762982999905944,1,0.16
14,0.06118552437315472,0.07097520827285947,j,0.44875219999812543,1,0.16
15,0.06786389164543717,0.07329300297707216,f,0.44438900001114234,0,0.08
16,0.0783994090730622,0.05331159816968229,f,0.36327989998972043,1,-0.32
17,0.052140965125601006,0.06882607396579334,j,0.343494999979157,1,0.32
18,0.09879330838834045,0.08298637904620598,f,0.41436110000358894,1,-0.16
19,0.08110065128031034,0.10705285969000966,j,0.38117060001241043,1,0.32
20,0.09464418935579286,0.1022157245042563,j,0.3681013000314124,1,0.08
21,0.07023452529856729,0.05337823922691114,f,0.36282680003205314,1,-0.24
22,0.09748398547113679,0.0818865477957549,f,0.45583569997688755,1,-0.16
23,0.07187594476505452,0.0891261715086676,j,0.3899077999521978,1,0.24
24,0.05166128172090598,0.05166128172090598,j,0.43289960001129657,0,0.0
25,0.06744241507940106,0.0890239879048094,j,0.343181399977766,1,0.32
26,0.05938419814699167,0.06888566985051033,f,0.4244036999880336,0,0.16
27,0.09013536086200787,0.11176784746888975,j,0.3025115000200458,1,0.24
28,0.08043854423729159,0.09974379485424158,j,0.4856455000117421,1,0.24
29,0.08756356300729988,0.08756356300729988,f,0.4482139000319876,0,0.0
30,0.06544771030819811,0.08639097760682152,j,0.3664198000333272,1,0.32
31,0.05219495354916219,0.06054614611702814,j,0.42089349997695535,1,0.16
32,0.08795031199601071,0.06684223711696814,f,0.3924179999739863,1,-0.24
33,0.06266756742386471,0.05765416202995554,f,0.519082700018771,1,-0.08
34,0.09599514537794945,0.0883155337477135,f,0.3972564000287093,1,-0.08
