Trial,Size_Left,Size_Right,Response,Reaction_Time,Correct,Ratio_r
1,0.07622018818689433,0.10061064840670052,j,0.3569393001962453,1,0.32
2,0.0899948482965231,0.0899948482965231,f,0.7393424999900162,0,0.0
3,0.05172705564192444,0.05172705564192444,j,0.40013670013286173,0,0.0
4,0.09484665361607754,0.11760985048393614,j,0.29901170008815825,1,0.24
5,0.09259546541747153,0.12222601435106242,j,0.28875730000436306,1,0.32
6,0.07409467281613726,0.08594982046671922,j,0.42480450007133186,1,0.16
7,0.07996042078452134,0.06716675345899792,f,0.6542772001121193,1,-0.16
8,0.09329249121045244,0.10821928980412482,j,0.27969280001707375,1,0.16
9,0.07611213108135584,0.07002316059484738,j,0.5902738999575377,0,-0.08
10,0.06803253957870219,0.07347514274499836,j,0.27622919995337725,1,0.08
11,0.08577071838549342,0.09263237585633291,j,0.2678229999728501,1,0.08
12,0.08978620494576699,0.09696910134142835,j,0.2850155998021364,1,0.08
13,0.09420204204010135,0.06405738858726891,f,0.42591210012324154,1,-0.32
14,0.0882539656541031,0.09531428290643135,j,0.23302939999848604,1,0.08
15,0.09898475028600476,0.11482231033176551,j,0.24073419999331236,1,0.16
16,0.06711482597138194,0.061745639893671385,j,0.4186276998370886,0,-0.08
17,0.08825420246372837,0.06707319387243356,j,0.26358889997936785,0,-0.24
18,0.08379701670736701,0.1039083007171351,j,0.2793574999086559,1,0.24
19,0.07193070404567077,0.054667335074709784,f,0.32005380000919104,1,-0.24
20,0.0753884745397567,0.0934817084292983,j,0.27531259995885193,1,0.24
21,0.0690709543868879,0.08012230708878997,j,0.2912369000259787,1,0.16
22,0.08328551842089274,0.10993688431557842,j,0.26944990013726056,1,0.32
23,0.08346604578959996,0.10349789677910394,j,0.2284027999266982,1,0.24
24,0.05946483689021959,0.07849358469508987,j,0.35822229995392263,1,0.32
25,0.06253593805760657,0.0675388131022151,j,0.3952194999437779,1,0.08
26,0.06287089017559172,0.052811547747497044,j,0.6457706999499351,0,-0.16
27,0.07985986480600256,0.09902623235944318,j,0.2872895000036806,1,0.24
28,0.05041733089510335,0.06251749030992815,j,0.42852870002388954,1,0.24
29,0.060622048697820875,0.06547181259364655,j,0.2318905999418348,1,0.08
30,0.0836003722100597,0.11035249131727881,j,0.23982389993034303,1,0.32
31,0.09936803101235005,0.11526691597432605,j,0.2826306000351906,1,0.16
32,0.09405219484105559,0.0639554924919178,f,0.35793920001015067,1,-0.32
33,0.08390287534141305,0.09732733539603913,j,0.29625790007412434,1,0.16
34,0.08767403764266801,0.11572972968832178,j,0.30505819991230965,1,0.32
