Trial,Size_Left,Size_Right,Response,Reaction_Time,Correct,Ratio_r
1,0.0914406505337038,0.09875590257640011,f,0.48719770001480356,0,0.08
2,0.06693364748916135,0.08835241468569298,j,0.34448640001937747,1,0.32
3,0.08846029276300522,0.0813834693419648,f,0.38086670002667233,1,-0.08
4,0.06155092471221625,0.07632314664314815,j,0.3522368000121787,1,0.24
5,0.08620845628836571,0.09310513279143497,j,0.2947186999954283,1,0.08
6,0.05007784328842982,0.06610275314072736,j,0.27716390002751723,1,0.32
7,0.06253683533504047,0.06253683533504047,j,0.597155399969779,0,0.0
8,0.06337210190865765,0.06337210190865765,j,0.33201270003337413,0,0.0
9,0.08566829315064131,0.09252175660269263,j,0.2970441000070423,1,0.08
10,0.08242405148843394,0.08901797560750867,j,0.3160767999943346,1,0.08
11,0.09488596088815866,0.07211333027500058,j,0.29117950005456805,0,-0.24
12,0.06456331707429155,0.06972838244023488,j,0.31498939997982234,1,0.08
13,0.05913908595463411,0.04021457844915119,f,0.3076809999765828,1,-0.32
14,0.0807178131158629,0.10009008826367,j,0.37939359998563305,1,0.24
15,0.07498409694373881,0.09897900796573524,j,0.2645114000188187,1,0.32
16,0.09675794361094037,0.12772048556644128,j,0.23741920001339167,1,0.32
17,0.06637908071117606,0.0823100600818583,j,0.2895400000270456,1,0.24
18,0.0925826577563391,0.08517604513583198,f,0.37075679999543354,1,-0.08
19,0.06235577096848054,0.04240192425856676,f,0.34121619997313246,1,-0.32
20,0.07207661110079895,0.0893749977649907,j,0.2995410999865271,1,0.24
21,0.06771290978878472,0.07854697535499026,f,0.2460717000067234,0,0.16
22,0.07062068280980999,0.08191999205937958,j,0.2975156999891624,1,0.16
23,0.08762694137043567,0.07360663075116596,f,0.34083990001818165,1,-0.16
24,0.06829473532258731,0.05190399884516636,j,0.37632800004212186,0,-0.24
25,0.06370026278406363,0.05350822073861344,j,0.4306044999975711,0,-0.16
26,0.08626127011049753,0.09316217171933734,j,0.4088793999981135,1,0.08
27,0.08833033388458486,0.10246318730611843,j,0.29489810002269223,1,0.16
28,0.052563328685787225,0.06517852757037616,j,0.5195864000124857,1,0.24
29,0.06119701303939337,0.08078005721199925,j,0.35399839997990057,1,0.32
30,0.09033134047858454,0.10478435495515806,j,0.3162779999547638,1,0.16
31,0.08506494337695439,0.09867533431726708,j,0.3453732999623753,1,0.16
32,0.06858697371984339,0.09053480531019328,j,0.32228760002180934,1,0.32
33,0.06779377474875374,0.08406428068845463,j,0.3759923999896273,1,0.24
34,0.05359244587014883,0.06216723720937264,j,0.38405400002375245,1,0.16
