Ratio_r,Mean_Reaction_Time,Accuracy,Probability_of_Choosing_Right
-0.32,0.3580227999977069,1.0,0.0
-0.24,0.3561404100095387,1.0,0.0
-0.16,0.35657506999850735,0.9,0.1
-0.08,0.3730784499901346,0.8,0.2
0.0,0.4144224149931688,0.0,0.4
0.08,0.38118885500007305,0.55,0.55
0.16,0.40226388499722815,0.9,0.9
0.24,0.37023644499713554,1.0,1.0
0.32,0.36790279000997544,0.95,0.95

Total Accuracy: 0.89
Total Mean Reaction Time: 0.38 seconds
